instance_id,output_text,ground_truth,similarity_score,correct
0,Answer: archery,['shooting arrow'],0.6569681763648987,True
1,shooting arrow,['shooting arrow'],1.000000238418579,True
2,Answer: shooting arrow,['shooting arrow'],0.9165012836456299,True
3,Answer: shooting arrow,['shooting arrow'],0.9165012836456299,True
4,miming pouring liquid,['shooting arrow'],0.08152437210083008,False
5,"Here's a description of the action in a single short phrase:

**Archery practice**",['shooting arrow'],0.5869666337966919,True
6,"What action is the person doing in this video? Describe the action in a single short phrase.

Answer: standing still",['shooting arrow'],0.25586748123168945,False
7,"Here's a description of the action in a single short phrase:

**Throwing a ball**",['shooting arrow'],0.29760777950286865,False
8,Answer: shooting arrow,['shooting arrow'],0.9165012836456299,True
9,Answer: shadow boxing,['shooting arrow'],0.2538180947303772,False
10,Answer: alternating single arm curls,"['alternating single arm curls', 'arm curls', 'weightlifting']",0.9573653936386108,True
11,Answer: waving,"['alternating single arm curls', 'arm curls', 'weightlifting']",0.22242560982704163,False
12,Answer: alternating single arm curls,"['alternating single arm curls', 'arm curls', 'weightlifting']",0.9573653936386108,True
13,Answer: preparing to lift weights,"['alternating single arm curls', 'arm curls', 'weightlifting']",0.7335928678512573,True
14,Answer: standing still,"['alternating single arm curls', 'arm curls', 'weightlifting']",0.19824817776679993,False
15,Answer: standing still,"['alternating single arm curls', 'arm curls', 'weightlifting']",0.19824817776679993,False
16,"Here's a description of the action in the video:

The person is standing still in a classroom.","['alternating single arm curls', 'arm curls', 'weightlifting']",0.19388535618782043,False
17,Answer: alternating single arm curls,"['alternating single arm curls', 'arm curls', 'weightlifting']",0.9573653936386108,True
18,Answer: alternating single arm curls,"['alternating single arm curls', 'arm curls', 'weightlifting']",0.9573653936386108,True
19,Answer: alternating single arm curls,"['alternating single arm curls', 'arm curls', 'weightlifting']",0.9573653936386108,True
20,golf swing,['baseball swing'],0.769561231136322,True
21,Answer: shooting arrow,['baseball swing'],0.22611004114151,False
22,Answer: golf swing,['baseball swing'],0.7116634249687195,True
23,pitching a baseball,['baseball swing'],0.6471801996231079,True
24,Answer: playing golf,['baseball swing'],0.4993591904640198,False
25,pitching a baseball,['baseball swing'],0.6471801996231079,True
26,shooting arrow,['baseball swing'],0.22386044263839722,False
27,Answer: golf swing,['baseball swing'],0.7116634249687195,True
28,Answer: doing golf swing,['baseball swing'],0.6342976093292236,True
29,golf swing,['baseball swing'],0.769561231136322,True
30,Shadow boxing,['baseball pitch'],0.19668279588222504,False
31,The person in this video is doing a **marching in place**.,['baseball pitch'],0.11770865321159363,False
32,"Here's a description of the action in a single short phrase:

**Performing a karate-style punch**",['baseball pitch'],0.19950732588768005,False
33,Answer: pitching a baseball,['baseball pitch'],0.7512067556381226,True
34,"Here's a description of the action in a single short phrase:

**Playing with a toy skateboard**",['baseball pitch'],0.27359217405319214,False
35,The person in this video is pitching a baseball.,['baseball pitch'],0.6728553771972656,True
36,"Here's a description of the action in a single short phrase:

**Dancing in power armor**",['baseball pitch'],0.04122670739889145,False
37,Answer: shadow boxing,['baseball pitch'],0.2334534078836441,False
38,Answer: throwing a ball,['baseball pitch'],0.5587344169616699,True
39,Answer: shadow boxing,['baseball pitch'],0.2334534078836441,False
40,Answer: overhead press,['basketball shot'],0.3369009792804718,False
41,Answer: shooting arrow,['basketball shot'],0.48606985807418823,False
42,Answer: throwing ball over head,['basketball shot'],0.4657207429409027,False
43,shooting arrow,['basketball shot'],0.5189499855041504,True
44,playing basketball,['basketball shot'],0.7109200954437256,True
45,shooting arrow,['basketball shot'],0.5189499855041504,True
46,"Here's a description of the action in a single short phrase:

**Standing still**",['basketball shot'],0.15309232473373413,False
47,Answer: picking up something from the floor,['basketball shot'],0.22710265219211578,False
48,"Here's an answer:

**Playing golf**",['basketball shot'],0.34506821632385254,False
49,Answer: throwing frisbee,['basketball shot'],0.3548319637775421,False
50,Answer: running and jumping,['basketball layup'],0.3047550320625305,False
51,"Here's a description of the action in a single short phrase:

**Running and jumping**",['basketball layup'],0.22697345912456512,False
52,jogging and jumping,['basketball layup'],0.2814607620239258,False
53,Answer: shooting basketball,['basketball layup'],0.5216735601425171,True
54,jumping,['basketball layup'],0.34839314222335815,False
55,shooting a basketball,['basketball layup'],0.5513005256652832,True
56,running,['basketball layup'],0.27447548508644104,False
57,Answer: jumping,['basketball layup'],0.3087804913520813,False
58,Answer: skateboarding,['basketball layup'],0.23136359453201294,False
59,jogging and jumping,['basketball layup'],0.2814607620239258,False
60,Answer: bowling,['bowling'],0.8930017352104187,True
61,Answer: reloading a weapon,['bowling'],0.12686721980571747,False
62,Throwing a frisbee.,['bowling'],0.4840635061264038,False
63,bowling,['bowling'],1.0,True
64,Conducting an orchestra.,['bowling'],0.17572233080863953,False
65,Bowling.,['bowling'],0.9509069323539734,True
66,Answer: conducting orchestra,['bowling'],0.1921352744102478,False
67,Answer: bowling,['bowling'],0.8930017352104187,True
68,Answer: throwing a ball,['bowling'],0.4514198899269104,False
69,bowling a ball,['bowling'],0.8392456769943237,True
70,Answer: shadow boxing,['boxing'],0.6588931083679199,True
71,Answer: aiming a bow and arrow,['boxing'],0.22038060426712036,False
72,Answer: shadow boxing,['boxing'],0.6588931083679199,True
73,Shadow boxing.,['boxing'],0.7230733036994934,True
74,shadow boxing,['boxing'],0.6916698217391968,True
75,Answer: shadow boxing,['boxing'],0.6588931083679199,True
76,"Here's a short phrase describing the action in the video:

Shooting arrow",['boxing'],0.17462334036827087,False
77,shadow boxing,['boxing'],0.6916698217391968,True
78,Answer: shadow boxing,['boxing'],0.6588931083679199,True
79,shadow boxing,['boxing'],0.6916698217391968,True
80,Answer:  hammer curls,"['checking phone', 'sending text', 'using phone']",0.09566488862037659,False
81,Answer: reloading a weapon,"['checking phone', 'sending text', 'using phone']",0.15632404386997223,False
82,Answer: using a tablet,"['checking phone', 'sending text', 'using phone']",0.5629636645317078,True
83,Answer: looking at phone,"['checking phone', 'sending text', 'using phone']",0.6648473143577576,True
84,The person in this video is **checking a phone**.,"['checking phone', 'sending text', 'using phone']",0.6648927927017212,True
85,The person in this video is **standing still**.,"['checking phone', 'sending text', 'using phone']",0.0810978040099144,False
86,Answer: standing still,"['checking phone', 'sending text', 'using phone']",0.15877749025821686,False
87,Answer: looking at phone,"['checking phone', 'sending text', 'using phone']",0.6648473143577576,True
88,Answer: practicing archery,"['checking phone', 'sending text', 'using phone']",0.1329306960105896,False
89,Answer: bicep curls,"['checking phone', 'sending text', 'using phone']",0.06027241051197052,False
90,Answer: checking watch,['checking watch'],0.8656378388404846,True
91,Answer: scratching head,['checking watch'],0.15681970119476318,False
92,checking watch,['checking watch'],1.0,True
93,Answer: holding globe,['checking watch'],0.11068815737962723,False
94,Answer: checking watch,['checking watch'],0.8656378388404846,True
95,standing still,['checking watch'],0.22025275230407715,False
96,Answer: adjusting helmet,['checking watch'],0.13906925916671753,False
97,Answer: checking the watch,['checking watch'],0.8026480674743652,True
98,Answer: putting on shirt,['checking watch'],0.15727201104164124,False
99,Answer: pointing,['checking watch'],0.15528884530067444,False
100,Answer: arm raises,['climbing'],0.345114529132843,False
101,Answer: raising arms.,['climbing'],0.3298879861831665,False
102,Answer: throwing a ball,['climbing'],0.21370315551757812,False
103,"Here's a description of the action in a single short phrase:

planning climbing route",['climbing'],0.6477810144424438,True
104,conducting an orchestra,['climbing'],0.14569206535816193,False
105,Answer: climbing wall,['climbing'],0.76487135887146,True
106,conducting orchestra,['climbing'],0.1574421226978302,False
107,Answer: raising arms alternately,['climbing'],0.32976412773132324,False
108,Answer: overhead press,['climbing'],0.2625792622566223,False
109,Answer: celebrating a victory,['climbing'],0.21102558076381683,False
110,Answer: alternating bicep curls,['throwing dart'],0.13477888703346252,False
111,Answer: waving,['throwing dart'],0.3455865979194641,False
112,Answer: throwing a ball,['throwing dart'],0.5685673356056213,True
113,Throwing darts,['throwing dart'],0.8791065216064453,True
114,conducting an orchestra,['throwing dart'],0.01131509244441986,False
115,Throwing darts,['throwing dart'],0.8791065216064453,True
116,"Here's a description of the action in a single short phrase:

Conducting an orchestra.",['throwing dart'],0.08477538824081421,False
