instance_id,output_text,ground_truth,similarity_score,correct
0,shooting an arrow,['shooting arrow'],0.9761127829551697,True
1,waving hands in front of the chest,['shooting arrow'],0.24552050232887268,False
2,shooting arrow,['shooting arrow'],1.000000238418579,True
3,preparing to shoot an arrow,['shooting arrow'],0.8450323343276978,True
4,carrying a bag or luggage,['shooting arrow'],0.048937130719423294,False
5,shooting arrow,['shooting arrow'],1.000000238418579,True
6,standing still in a room,['shooting arrow'],0.1452585905790329,False
7,shooting arrow,['shooting arrow'],1.000000238418579,True
8,stretching arms upward,['shooting arrow'],0.12449617683887482,False
9,shooting arrow,['shooting arrow'],1.000000238418579,True
10,performing arm exercises,"['alternating single arm curls', 'arm curls', 'weightlifting']",0.6614928841590881,True
11,standing still with a slight hand gesture,"['alternating single arm curls', 'arm curls', 'weightlifting']",0.19719979166984558,False
12,pointing while standing on one foot,"['alternating single arm curls', 'arm curls', 'weightlifting']",0.1770561933517456,False
13,preparing to lift weights,"['alternating single arm curls', 'arm curls', 'weightlifting']",0.7096444368362427,True
14,waiting in a classroom,"['alternating single arm curls', 'arm curls', 'weightlifting']",0.13957294821739197,False
15,lifting weights,"['alternating single arm curls', 'arm curls', 'weightlifting']",0.8208645582199097,True
16,standing in a classroom,"['alternating single arm curls', 'arm curls', 'weightlifting']",0.12514793872833252,False
17,checking watch,"['alternating single arm curls', 'arm curls', 'weightlifting']",0.11073830723762512,False
18,performing a victory fist pump,"['alternating single arm curls', 'arm curls', 'weightlifting']",0.34348899126052856,False
19,checking a phone or device,"['alternating single arm curls', 'arm curls', 'weightlifting']",0.046874161809682846,False
20,throwing a punch,['baseball swing'],0.41384029388427734,False
21,preparing to launch or throw an object,['baseball swing'],0.22746242582798004,False
22,throwing a punch,['baseball swing'],0.41384029388427734,False
23,pitching a baseball,['baseball swing'],0.6471801996231079,True
24,walking across the room,['baseball swing'],0.17519259452819824,False
25,pitching a baseball,['baseball swing'],0.6471801996231079,True
26,walking through a room,['baseball swing'],0.12093710154294968,False
27,pretending to play an instrument,['baseball swing'],0.12058790773153305,False
28,performing a golf swing,['baseball swing'],0.6459199786186218,True
29,taking a golf swing,['baseball swing'],0.6752352118492126,True
30,running forward,['baseball pitch'],0.2110438197851181,False
31,running towards the target,['baseball pitch'],0.17941389977931976,False
32,jogging in place,['baseball pitch'],0.24455910921096802,False
33,pitching a baseball,['baseball pitch'],0.7934727072715759,True
34,carrying an object while walking,['baseball pitch'],0.12192394584417343,False
35,pitching a baseball,['baseball pitch'],0.7934727072715759,True
36,standing in a room with decor,['baseball pitch'],0.15923309326171875,False
37,running in place,['baseball pitch'],0.1810009777545929,False
38,boxing footwork,['baseball pitch'],0.2997813820838928,False
39,running forward,['baseball pitch'],0.2110438197851181,False
40,celebrating a victory,['basketball shot'],0.22336870431900024,False
41,performing a victory dance,['basketball shot'],0.15120932459831238,False
42,jumping in place,['basketball shot'],0.2717164158821106,False
43,shooting a basketball,['basketball shot'],0.8762844800949097,True
44,jumping while holding a toy or object,['basketball shot'],0.23008736968040466,False
45,practicing basketball shots,['basketball shot'],0.7140205502510071,True
46,standing still in a room,['basketball shot'],0.14828479290008545,False
47,celebrating or cheering,['basketball shot'],0.1703818440437317,False
48,throwing a basketball,['basketball shot'],0.7144635319709778,True
49,throwing a ball,['basketball shot'],0.5282813906669617,True
50,running with a ball,['basketball layup'],0.4363405704498291,False
51,running or sprinting,['basketball layup'],0.2592426836490631,False
52,running with excitement,['basketball layup'],0.1827062964439392,False
53,running on a basketball court,['basketball layup'],0.5329628586769104,True
54,bouncing a ball,['basketball layup'],0.4033161997795105,False
55,performing a jump shot,['basketball layup'],0.3217325806617737,False
56,dancing in a living room,['basketball layup'],0.18575462698936462,False
57,running and jumping,['basketball layup'],0.32138586044311523,False
58,running with a jump gesture,['basketball layup'],0.2548682689666748,False
59,running with a jump and arm raise,['basketball layup'],0.3017439842224121,False
60,performing a boxing or fighting stance,['bowling'],0.28416013717651367,False
61,walking forward while aiming,['bowling'],0.15686005353927612,False
62,skipping while holding hands together,['bowling'],0.14936691522598267,False
63,bowling a ball,['bowling'],0.8392456769943237,True
64,rehearsing a speech or performance,['bowling'],0.11875247955322266,False
65,preparing to bowl,['bowling'],0.6273125410079956,True
66,dancing on stage,['bowling'],0.2807855010032654,False
67,running while throwing a punch,['bowling'],0.3785853981971741,False
68,throwing a punch,['bowling'],0.42424532771110535,False
69,shadow boxing,['bowling'],0.26749753952026367,False
70,taking pictures with a camera,['boxing'],0.12048615515232086,False
71,wiping face with arms,['boxing'],0.11581264436244965,False
72,boxing stance or shadowboxing,['boxing'],0.5575879812240601,True
73,shadow boxing,['boxing'],0.6916698217391968,True
74,performing a musical or dance routine,['boxing'],0.14550839364528656,False
75,training for kickboxing or martial arts,['boxing'],0.4623420834541321,False
76,taking a bow,['boxing'],0.3771994411945343,False
77,taking photos or pictures,['boxing'],0.22888979315757751,False
78,taking a photo,['boxing'],0.19083388149738312,False
79,taking a photo,['boxing'],0.19083388149738312,False
